Company Name,Quarter,Sector,Market Regime (Bull / Bear),Quarterly Stock Return (%),30-Day Post-Earnings Return (%),Stock P/E,P/B Ratio,EV/EBITDA,Dividend Yield (%),ROE (%),ROCE (%),OPM (%),Debt-to-Equity Ratio,Current Ratio,Interest Coverage Ratio,Sales Growth YoY (%),Net Profit Growth YoY (%),Beta (trailing),Market Cap (Cr),Actual EPS (Quarterly),Earnings Surprise Score (%),News Sentiment Score (-1 to +1),News Volume (articles per quarter)
BEML Ltd,Mar 2026,Manufacturing,Bear,-25.77,-0.56,94.4,5.75,70.8,0.85,4.78,7.66,15.0,0.35,1.65,19.43,123.91,-381.25,1.05,16853.0,21.59,-37.46,-0.03,21
BEML Ltd,Sep 2023,Manufacturing,Bull,45.63,13.9,94.4,5.75,70.8,0.85,4.78,7.66,6.0,0.35,1.65,5.36,11.83,-292.59,1.05,16853.0,6.22,-71.19,-0.18,31
BEML Ltd,Sep 2024,Manufacturing,Bull,-18.31,18.2,94.4,5.75,70.8,0.85,4.78,7.66,8.0,0.35,1.65,4.56,-43.2,-80.16,1.05,16853.0,6.13,-1.45,0.32,26
BEML Ltd,Sep 2025,Manufacturing,Bear,-5.8,-13.36,94.4,5.75,70.8,0.85,4.78,7.66,9.0,0.35,1.65,7.3,-49.24,-83.33,1.05,16853.0,5.77,-5.87,0.8,21
Berger Paints India Ltd,Dec 2023,Manufacturing,Bull,7.68,6.23,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,24.0,4.53,4.31,1.05,53409.0,2.57,8.7,0.2,34
Berger Paints India Ltd,Dec 2024,Manufacturing,Bear,-27.61,0.8,43.5,7.72,32.62,0.87,17.3,21.6,16.0,0.35,1.65,29.5,4.53,4.31,1.05,53409.0,2.53,-1.56,-0.36,29
Berger Paints India Ltd,Dec 2025,Manufacturing,Bull,1.3,3.92,43.5,7.72,32.62,0.87,17.3,21.6,16.0,0.35,1.65,33.64,4.53,4.31,1.05,53409.0,2.33,-7.91,0.64,27
Berger Paints India Ltd,Jun 2023,Manufacturing,Bull,16.99,4.42,43.5,7.72,32.62,0.87,17.3,21.6,18.0,0.35,1.65,27.85,4.53,4.31,1.05,53409.0,3.04,30.47,0.88,25
Berger Paints India Ltd,Jun 2024,Manufacturing,Bull,-10.99,13.23,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,34.8,7.25,18.0,1.05,53409.0,3.03,-0.33,0.79,27
Berger Paints India Ltd,Jun 2025,Manufacturing,Bull,20.09,-2.18,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,37.71,7.6,6.42,1.05,53409.0,2.7,-10.89,0.53,27
Berger Paints India Ltd,Jun 2026,Manufacturing,Bull,22.09,-10.01,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,50.58,20.11,49.45,1.05,53409.0,3.47,28.52,0.91,32
Berger Paints India Ltd,Mar 2024,Manufacturing,Bull,-5.1,3.63,43.5,7.72,32.62,0.87,17.3,21.6,14.0,0.35,1.65,19.5,-16.83,-37.18,1.05,53409.0,1.91,-44.96,-0.44,24
Berger Paints India Ltd,Mar 2025,Manufacturing,Bear,9.18,-0.37,43.5,7.72,32.62,0.87,17.3,21.6,16.0,0.35,1.65,28.53,-12.52,-25.71,1.05,53409.0,2.25,17.8,0.79,30
Berger Paints India Ltd,Mar 2026,Manufacturing,Bear,-23.17,-3.43,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,40.17,-10.4,6.35,1.05,53409.0,2.87,27.56,0.62,34
Berger Paints India Ltd,Sep 2023,Manufacturing,Bull,1.59,1.83,43.5,7.72,32.62,0.87,17.3,21.6,17.0,0.35,1.65,22.57,-22.8,-27.9,1.05,53409.0,2.5,-12.89,-0.08,24
Berger Paints India Ltd,Sep 2024,Manufacturing,Bull,23.47,-0.91,43.5,7.72,32.62,0.87,17.3,21.6,16.0,0.35,1.65,25.53,10.12,21.08,1.05,53409.0,2.31,-7.6,0.79,28
Berger Paints India Ltd,Sep 2025,Manufacturing,Bear,-12.69,-6.57,43.5,7.72,32.62,0.87,17.3,21.6,12.0,0.35,1.65,20.71,4.55,-21.67,1.05,53409.0,1.77,-23.38,-0.13,29
Bharat Forge Ltd,Dec 2023,Manufacturing,Bull,14.27,-4.19,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,5.09,4.53,4.31,1.05,92983.0,5.68,8.7,0.76,34
Bharat Forge Ltd,Dec 2024,Manufacturing,Bear,-15.08,1.04,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,6.49,4.53,4.31,1.05,92983.0,4.45,-21.65,-0.56,29
Bharat Forge Ltd,Dec 2025,Manufacturing,Bull,20.56,-0.35,92.1,9.72,69.07,0.44,12.0,12.6,17.0,0.35,1.65,9.69,4.53,4.31,1.05,92983.0,5.53,24.27,0.74,31
Bharat Forge Ltd,Jun 2023,Manufacturing,Bull,8.51,15.42,92.1,9.72,69.07,0.44,12.0,12.6,15.0,0.35,1.65,5.22,4.53,4.31,1.05,92983.0,4.8,-13.2,0.53,26
Bharat Forge Ltd,Jun 2024,Manufacturing,Bull,45.42,2.0,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,5.98,6.21,-31.1,1.05,92983.0,4.36,-9.17,-0.68,26
Bharat Forge Ltd,Jun 2025,Manufacturing,Bull,13.88,3.25,92.1,9.72,69.07,0.44,12.0,12.6,17.0,0.35,1.65,8.17,12.46,33.33,1.05,92983.0,5.93,36.01,0.92,29
Bharat Forge Ltd,Jun 2026,Manufacturing,Bull,28.51,-2.64,92.1,9.72,69.07,0.44,12.0,12.6,15.0,0.35,1.65,7.76,6.84,-132.97,1.05,92983.0,-1.88,-100.0,-0.76,31
Bharat Forge Ltd,Mar 2024,Manufacturing,Bull,-9.25,17.41,92.1,9.72,69.07,0.44,12.0,12.6,15.0,0.35,1.65,5.54,7.4,6.07,1.05,92983.0,5.07,150.0,0.91,35
Bharat Forge Ltd,Mar 2025,Manufacturing,Bear,-9.85,5.11,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,7.72,-6.16,61.71,1.05,92983.0,5.9,16.37,0.62,32
Bharat Forge Ltd,Mar 2026,Manufacturing,Bear,14.48,1.67,92.1,9.72,69.07,0.44,12.0,12.6,17.0,0.35,1.65,9.25,15.84,-17.96,1.05,92983.0,4.86,-17.63,0.2,28
Bharat Forge Ltd,Sep 2023,Manufacturing,Bull,30.7,12.7,92.1,9.72,69.07,0.44,12.0,12.6,16.0,0.35,1.65,5.01,-18.66,-338.89,1.05,92983.0,4.88,0.41,0.82,32
Bharat Forge Ltd,Sep 2024,Manufacturing,Bull,-8.61,3.35,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,5.88,-11.41,7.05,1.05,92983.0,5.23,7.17,0.57,34
Bharat Forge Ltd,Sep 2025,Manufacturing,Bear,-5.15,2.2,92.1,9.72,69.07,0.44,12.0,12.6,18.0,0.35,1.65,9.05,4.65,5.65,1.05,92983.0,6.26,19.69,0.71,35
Bharat Heavy Electricals Ltd,Dec 2023,Manufacturing,Bull,47.58,6.34,61.7,5.74,46.28,0.32,6.23,9.14,3.9,0.35,1.65,1.14,4.53,4.31,1.05,150077.0,0.17,8.7,0.65,27
Bharat Heavy Electricals Ltd,Dec 2024,Manufacturing,Bear,-18.2,-4.75,61.7,5.74,46.28,0.32,6.23,9.14,4.2,0.35,1.65,1.65,4.53,4.31,1.05,150077.0,0.39,129.41,0.9,26
Bharat Heavy Electricals Ltd,Dec 2025,Manufacturing,Bull,19.69,1.01,61.7,5.74,46.28,0.32,6.23,9.14,6.0,0.35,1.65,2.99,4.53,4.31,1.05,150077.0,1.12,150.0,0.82,30
Bharat Heavy Electricals Ltd,Jun 2023,Manufacturing,Bull,25.57,30.1,61.7,5.74,46.28,0.32,6.23,9.14,-3.6,0.35,1.65,-1.06,4.53,4.31,1.05,150077.0,-0.59,-100.0,-0.03,32
Bharat Heavy Electricals Ltd,Jun 2024,Manufacturing,Bull,18.56,-10.88,61.7,5.74,46.28,0.32,6.23,9.14,-3.1,0.35,1.65,-1.04,-0.35,-451.67,1.05,150077.0,-0.61,-3.39,0.05,30
Bharat Heavy Electricals Ltd,Jun 2025,Manufacturing,Bull,25.8,5.59,61.7,5.74,46.28,0.32,6.23,9.14,-10.0,0.35,1.65,-2.97,-24.6,-437.78,1.05,150077.0,-1.31,-100.0,-0.13,29
Bharat Heavy Electricals Ltd,Jun 2026,Manufacturing,Bull,64.43,-1.17,61.7,5.74,46.28,0.32,6.23,9.14,7.0,0.35,1.65,3.6,-9.15,-3.33,1.05,150077.0,1.08,150.0,0.88,32
Bharat Heavy Electricals Ltd,Mar 2024,Manufacturing,Bull,24.8,4.93,61.7,5.74,46.28,0.32,6.23,9.14,9.0,0.35,1.65,3.77,65.1,-339.02,1.05,150077.0,1.41,30.56,0.9,26
Bharat Heavy Electricals Ltd,Mar 2025,Manufacturing,Bear,-7.2,3.2,61.7,5.74,46.28,0.32,6.23,9.14,9.0,0.35,1.65,4.14,63.96,-338.86,1.05,150077.0,1.45,2.84,0.32,31
Bharat Heavy Electricals Ltd,Mar 2026,Manufacturing,Bear,-15.77,-4.91,61.7,5.74,46.28,0.32,6.23,9.14,14.0,0.35,1.65,8.85,123.91,-382.89,1.05,150077.0,3.71,150.0,0.91,35
Bharat Heavy Electricals Ltd,Sep 2023,Manufacturing,Bull,48.95,32.13,61.7,5.74,46.28,0.32,6.23,9.14,-3.0,0.35,1.65,-0.86,-33.42,-116.71,1.05,150077.0,-0.18,-100.0,0.54,34
Bharat Heavy Electricals Ltd,Sep 2024,Manufacturing,Bull,-7.43,9.02,61.7,5.74,46.28,0.32,6.23,9.14,4.2,0.35,1.65,1.37,-20.29,-78.37,1.05,150077.0,0.3,150.0,0.79,36
Bharat Heavy Electricals Ltd,Sep 2025,Manufacturing,Bear,-9.71,-1.02,61.7,5.74,46.28,0.32,6.23,9.14,8.0,0.35,1.65,2.98,-16.47,-25.6,1.05,150077.0,1.08,150.0,0.82,31
Bikaji Foods International Ltd,Dec 2023,Other,Bull,11.95,-6.59,52.6,8.55,39.45,0.23,17.5,19.8,12.0,0.35,1.65,25.0,4.82,1.82,1.05,13747.0,1.86,8.7,0.89,21
Bikaji Foods International Ltd,Dec 2024,Other,Bear,-17.52,-10.08,52.6,8.55,39.45,0.23,17.5,19.8,8.0,0.35,1.65,13.75,4.82,1.82,1.05,13747.0,1.14,-38.71,-0.08,20
Bikaji Foods International Ltd,Dec 2025,Other,Bull,2.42,17.63,52.6,8.55,39.45,0.23,17.5,19.8,12.0,0.35,1.65,24.5,4.82,1.82,1.05,13747.0,2.48,117.54,0.62,24
Bikaji Foods International Ltd,Jun 2023,Other,Bull,16.71,1.97,52.6,8.55,39.45,0.23,17.5,19.8,14.0,0.35,1.65,33.0,4.82,1.82,1.05,13747.0,1.67,-32.66,0.53,26
Bikaji Foods International Ltd,Jun 2024,Other,Bull,44.48,3.47,52.6,8.55,39.45,0.23,17.5,19.8,16.0,0.35,1.65,30.67,-8.33,26.09,1.05,13747.0,2.33,39.52,0.84,28
Bikaji Foods International Ltd,Jun 2025,Other,Bull,7.02,0.63,52.6,8.55,39.45,0.23,17.5,19.8,15.0,0.35,1.65,19.2,-8.67,110.71,1.05,13747.0,2.39,2.58,0.74,21
Bikaji Foods International Ltd,Jun 2026,Other,Bull,4.72,0.84,52.6,8.55,39.45,0.23,17.5,19.8,13.0,0.35,1.65,19.8,-7.09,-4.84,1.05,13747.0,2.4,0.42,0.69,24
Bikaji Foods International Ltd,Mar 2024,Other,Bull,-10.24,40.05,52.6,8.55,39.45,0.23,17.5,19.8,26.0,0.35,1.65,53.67,27.39,182.93,1.05,13747.0,4.64,93.33,0.77,20
Bikaji Foods International Ltd,Mar 2025,Other,Bear,-12.9,4.59,52.6,8.55,39.45,0.23,17.5,19.8,12.0,0.35,1.65,14.8,6.82,-31.03,1.05,13747.0,1.78,-61.64,0.6,20
Bikaji Foods International Ltd,Mar 2026,Other,Bear,-15.77,0.71,52.6,8.55,39.45,0.23,17.5,19.8,12.0,0.35,1.65,22.0,10.41,-5.08,1.05,13747.0,2.25,26.4,0.36,20
Bikaji Foods International Ltd,Sep 2023,Other,Bull,18.6,-0.34,52.6,8.55,39.45,0.23,17.5,19.8,14.0,0.35,1.65,29.33,-17.03,1.69,1.05,13747.0,2.45,8.89,0.46,21
Bikaji Foods International Ltd,Sep 2024,Other,Bull,28.4,5.43,52.6,8.55,39.45,0.23,17.5,19.8,15.0,0.35,1.65,35.67,17.43,-40.52,1.05,13747.0,2.76,12.65,-0.44,28
Bikaji Foods International Ltd,Sep 2025,Other,Bear,0.53,3.71,52.6,8.55,39.45,0.23,17.5,19.8,15.0,0.35,1.65,25.6,35.84,95.0,1.05,13747.0,3.18,15.22,0.93,27
Biocon Ltd,Dec 2023,Pharma,Bull,-8.45,-15.04,87.5,1.86,65.62,0.13,1.4,3.61,23.0,0.35,1.65,3.38,8.41,5.51,1.05,63664.0,5.5,8.7,0.84,34
Biocon Ltd,Dec 2024,Pharma,Bear,-1.43,-8.26,87.5,1.86,65.62,0.13,1.4,3.61,20.0,0.35,1.65,3.37,8.41,5.51,1.05,63664.0,0.21,-96.18,-0.53,25
Biocon Ltd,Dec 2025,Pharma,Bull,13.7,-4.11,87.5,1.86,65.62,0.13,1.4,3.61,20.0,0.35,1.65,3.97,8.41,5.51,1.05,63664.0,1.08,150.0,0.91,27
Biocon Ltd,Jun 2023,Pharma,Bull,26.82,6.92,87.5,1.86,65.62,0.13,1.4,3.61,20.0,0.35,1.65,2.92,8.41,5.51,1.05,63664.0,0.84,-22.22,-0.85,32
Biocon Ltd,Jun 2024,Pharma,Bull,30.18,11.15,87.5,1.86,65.62,0.13,1.4,3.61,18.0,0.35,1.65,2.63,-13.18,14.48,1.05,63664.0,5.49,150.0,0.92,26
Biocon Ltd,Jun 2025,Pharma,Bull,4.9,0.25,87.5,1.86,65.62,0.13,1.4,3.61,19.0,0.35,1.65,2.77,3.17,9.88,1.05,63664.0,0.23,-95.81,-0.46,33
Biocon Ltd,Jun 2026,Pharma,Bull,14.54,-0.22,87.5,1.86,65.62,0.13,1.4,3.61,20.0,0.35,1.65,3.98,3.91,-363.46,1.05,63664.0,0.87,150.0,0.79,32
Biocon Ltd,Mar 2024,Pharma,Bull,3.37,7.34,87.5,1.86,65.62,0.13,1.4,3.61,23.0,0.35,1.65,4.02,14.43,49.66,1.05,63664.0,1.13,29.89,0.92,28
Biocon Ltd,Mar 2025,Pharma,Bear,-7.35,4.96,87.5,1.86,65.62,0.13,1.4,3.61,24.0,0.35,1.65,5.08,28.66,-46.75,1.05,63664.0,2.87,150.0,0.88,31
Biocon Ltd,Mar 2026,Pharma,Bear,-6.92,-2.58,87.5,1.86,65.62,0.13,1.4,3.61,23.0,0.35,1.65,4.4,14.59,123.6,1.05,63664.0,0.78,-72.82,0.82,34
Biocon Ltd,Sep 2023,Pharma,Bull,3.9,9.86,87.5,1.86,65.62,0.13,1.4,3.61,21.0,0.35,1.65,2.89,-20.16,26.28,1.05,63664.0,1.05,34.62,0.84,26
Biocon Ltd,Sep 2024,Pharma,Bull,1.66,8.44,87.5,1.86,65.62,0.13,1.4,3.61,19.0,0.35,1.65,3.03,-8.35,-87.89,1.05,63664.0,-0.13,-100.0,0.57,28
Biocon Ltd,Sep 2025,Pharma,Bear,-5.81,-7.2,87.5,1.86,65.62,0.13,1.4,3.61,19.0,0.35,1.65,3.07,-2.74,-71.02,1.05,63664.0,0.63,150.0,0.62,25
BLS International Services Ltd,Dec 2023,Other,Bull,27.99,-7.49,13.5,3.88,10.12,1.08,32.7,29.3,20.0,0.35,1.65,7.03,4.82,1.82,1.05,9535.0,2.05,8.7,-0.46,26
BLS International Services Ltd,Dec 2024,Other,Bear,28.82,-2.36,13.5,3.88,10.12,1.08,32.7,29.3,31.0,0.35,1.65,14.36,4.82,1.82,1.05,9535.0,2.93,42.93,-0.05,19
BLS International Services Ltd,Dec 2025,Other,Bull,-3.03,-8.97,13.5,3.88,10.12,1.08,32.7,29.3,27.0,0.35,1.65,39.6,4.82,1.82,1.05,9535.0,3.95,34.81,0.74,22
BLS International Services Ltd,Jun 2023,Other,Bull,25.51,16.65,13.5,3.88,10.12,1.08,32.7,29.3,21.0,0.35,1.65,7.03,4.82,1.82,1.05,9535.0,1.68,-57.47,0.03,28
BLS International Services Ltd,Jun 2024,Other,Bull,6.92,16.08,13.5,3.88,10.12,1.08,32.7,29.3,27.0,0.35,1.65,66.5,12.56,39.08,1.05,9535.0,2.77,64.88,0.78,21
BLS International Services Ltd,Jun 2025,Other,Bull,-5.98,-0.55,13.5,3.88,10.12,1.08,32.7,29.3,29.0,0.35,1.65,34.0,38.6,41.41,1.05,9535.0,4.15,49.82,0.81,19
BLS International Services Ltd,Jun 2026,Other,Bull,-1.88,-12.3,13.5,3.88,10.12,1.08,32.7,29.3,28.0,0.35,1.65,31.5,21.06,18.82,1.05,9535.0,4.62,11.33,-0.32,24
BLS International Services Ltd,Mar 2024,Other,Bull,-4.05,8.56,13.5,3.88,10.12,1.08,32.7,29.3,20.0,0.35,1.65,90.0,16.97,19.72,1.05,9535.0,1.96,-57.58,0.0,22
BLS International Services Ltd,Mar 2025,Other,Bear,-17.57,-6.43,13.5,3.88,10.12,1.08,32.7,29.3,25.0,0.35,1.65,19.33,40.57,19.83,1.05,9535.0,3.28,67.35,0.84,21
BLS International Services Ltd,Mar 2026,Other,Bear,-25.15,3.64,13.5,3.88,10.12,1.08,32.7,29.3,25.0,0.35,1.65,34.0,14.63,3.31,1.05,9535.0,4.32,31.71,0.86,27
BLS International Services Ltd,Sep 2023,Other,Bull,18.19,11.91,13.5,3.88,10.12,1.08,32.7,29.3,21.0,0.35,1.65,87.0,-54.21,-59.41,1.05,9535.0,1.91,-55.79,-0.53,26
BLS International Services Ltd,Sep 2024,Other,Bull,-1.29,20.66,13.5,3.88,10.12,1.08,32.7,29.3,33.0,0.35,1.65,27.33,10.49,71.76,1.05,9535.0,3.36,75.92,0.62,25
BLS International Services Ltd,Sep 2025,Other,Bear,-11.15,-2.59,13.5,3.88,10.12,1.08,32.7,29.3,29.0,0.35,1.65,35.5,6.35,28.28,1.05,9535.0,4.26,26.79,0.87,21
Blue Dart Express Ltd,Dec 2023,Other,Bull,8.12,-3.31,35.4,6.45,26.55,0.52,15.7,15.8,15.0,0.35,1.65,10.65,4.82,1.82,1.05,11464.0,37.46,8.7,0.75,23
Blue Dart Express Ltd,Dec 2024,Other,Bear,-19.37,-6.44,35.4,6.45,26.55,0.52,15.7,15.8,16.0,0.35,1.65,11.38,4.82,1.82,1.05,11464.0,34.14,-8.86,0.89,28
Blue Dart Express Ltd,Dec 2025,Other,Bull,-3.37,-4.32,35.4,6.45,26.55,0.52,15.7,15.8,17.0,0.35,1.65,11.71,4.82,1.82,1.05,11464.0,28.8,-15.64,0.32,21
Blue Dart Express Ltd,Jun 2023,Other,Bull,17.77,6.79,35.4,6.45,26.55,0.52,15.7,15.8,15.0,0.35,1.65,10.05,4.82,1.82,1.05,11464.0,25.83,-10.31,-0.53,24
Blue Dart Express Ltd,Jun 2024,Other,Bull,29.81,1.58,35.4,6.45,26.55,0.52,15.7,15.8,15.0,0.35,1.65,9.62,-2.89,-40.45,1.05,11464.0,22.51,-12.85,-0.4,30
Blue Dart Express Ltd,Jun 2025,Other,Bull,2.81,-2.23,35.4,6.45,26.55,0.52,15.7,15.8,14.0,0.35,1.65,10.32,-4.63,-39.51,1.05,11464.0,20.58,-8.57,0.57,25
Blue Dart Express Ltd,Jun 2026,Other,Bull,-0.45,-2.64,35.4,6.45,26.55,0.52,15.7,15.8,16.0,0.35,1.65,12.43,2.6,29.41,1.05,11464.0,37.29,81.2,0.78,21
Blue Dart Express Ltd,Mar 2024,Other,Bull,-15.7,11.41,35.4,6.45,26.55,0.52,15.7,15.8,17.0,0.35,1.65,11.89,6.87,27.87,1.05,11464.0,32.78,-12.09,0.62,22
Blue Dart Express Ltd,Mar 2025,Other,Bear,-12.1,-8.75,35.4,6.45,26.55,0.52,15.7,15.8,15.0,0.35,1.65,10.65,5.51,3.77,1.05,11464.0,23.24,-29.1,0.2,23
Blue Dart Express Ltd,Mar 2026,Other,Bear,-16.37,-6.16,35.4,6.45,26.55,0.52,15.7,15.8,14.0,0.35,1.65,10.09,6.31,0.0,1.05,11464.0,20.59,-11.4,-0.3,30
Blue Dart Express Ltd,Sep 2023,Other,Bull,-7.56,8.08,35.4,6.45,26.55,0.52,15.7,15.8,17.0,0.35,1.65,11.15,-20.14,-17.05,1.05,11464.0,30.79,49.54,0.62,21
Blue Dart Express Ltd,Sep 2024,Other,Bull,1.11,6.04,35.4,6.45,26.55,0.52,15.7,15.8,15.0,0.35,1.65,10.38,9.45,-19.23,1.05,11464.0,26.48,-14.0,-0.25,20
Blue Dart Express Ltd,Sep 2025,Other,Bear,-16.34,-10.2,35.4,6.45,26.55,0.52,15.7,15.8,16.0,0.35,1.65,11.45,9.32,47.27,1.05,11464.0,34.3,29.53,0.82,23
Blue Star Ltd,Dec 2023,Manufacturing,Bull,6.96,3.97,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,15.5,4.53,4.31,1.05,32035.0,4.88,8.7,0.78,23
Blue Star Ltd,Dec 2024,Manufacturing,Bear,2.07,3.76,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,13.06,4.53,4.31,1.05,32035.0,6.45,32.17,0.88,32
Blue Star Ltd,Dec 2025,Manufacturing,Bull,-7.83,3.32,60.5,9.33,45.38,0.55,17.2,21.2,8.0,0.35,1.65,10.0,4.53,4.31,1.05,32035.0,3.92,-39.22,0.53,28
Blue Star Ltd,Jun 2023,Manufacturing,Bull,10.55,5.9,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,8.06,4.53,4.31,1.05,32035.0,4.33,10.46,0.48,32
Blue Star Ltd,Jun 2024,Manufacturing,Bull,28.01,9.85,60.5,9.33,45.38,0.55,17.2,21.2,8.0,0.35,1.65,29.75,27.84,69.0,1.05,32035.0,8.21,89.61,0.86,29
Blue Star Ltd,Jun 2025,Manufacturing,Bull,-21.57,-1.61,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,19.9,6.23,-8.33,1.05,32035.0,5.88,-28.38,-0.56,29
Blue Star Ltd,Jun 2026,Manufacturing,Bull,4.63,-1.86,60.5,9.33,45.38,0.55,17.2,21.2,5.0,0.35,1.65,13.46,15.49,27.16,1.05,32035.0,4.99,-15.14,0.93,32
Blue Star Ltd,Mar 2024,Manufacturing,Bull,34.24,16.74,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,20.17,49.51,92.77,1.05,32035.0,7.81,56.51,0.88,24
Blue Star Ltd,Mar 2025,Manufacturing,Bear,-5.46,4.68,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,14.68,40.28,14.79,1.05,32035.0,9.42,20.61,0.92,32
Blue Star Ltd,Mar 2026,Manufacturing,Bear,-9.11,-4.48,60.5,9.33,45.38,0.55,17.2,21.2,8.0,0.35,1.65,14.17,36.55,87.6,1.05,32035.0,11.04,17.2,0.92,25
Blue Star Ltd,Sep 2023,Manufacturing,Bull,14.93,0.15,60.5,9.33,45.38,0.55,17.2,21.2,6.0,0.35,1.65,6.83,-44.05,-31.07,1.05,32035.0,3.44,-68.84,0.13,31
Blue Star Ltd,Sep 2024,Manufacturing,Bull,27.69,15.43,60.5,9.33,45.38,0.55,17.2,21.2,7.0,0.35,1.65,24.83,-31.61,-40.0,1.05,32035.0,4.68,36.05,0.86,25
Blue Star Ltd,Sep 2025,Manufacturing,Bear,10.86,0.97,60.5,9.33,45.38,0.55,17.2,21.2,8.0,0.35,1.65,10.71,-39.74,-48.97,1.05,32035.0,4.82,2.99,-0.53,27
Brigade Enterprises Ltd,Dec 2023,Other,Bull,54.27,-4.75,30.6,3.06,22.95,0.31,10.5,10.5,22.0,0.35,1.65,1.94,4.82,1.82,1.05,20837.0,2.39,8.7,0.64,29
Brigade Enterprises Ltd,Dec 2024,Other,Bear,-13.15,-11.84,30.6,3.06,22.95,0.31,10.5,10.5,28.0,0.35,1.65,3.63,4.82,1.82,1.05,20837.0,7.25,150.0,0.8,30
Brigade Enterprises Ltd,Dec 2025,Other,Bull,-1.16,-5.13,30.6,3.06,22.95,0.31,10.5,10.5,26.0,0.35,1.65,4.57,4.82,1.82,1.05,20837.0,5.72,-21.1,0.05,25
Brigade Enterprises Ltd,Jun 2023,Other,Bull,20.65,6.55,30.6,3.06,22.95,0.31,10.5,10.5,27.0,0.35,1.65,1.62,4.82,1.82,1.05,20837.0,1.25,-78.15,-0.25,22
Brigade Enterprises Ltd,Jun 2024,Other,Bull,40.96,15.9,30.6,3.06,22.95,0.31,10.5,10.5,27.0,0.35,1.65,1.93,-8.18,44.64,1.05,20837.0,2.72,117.6,0.88,30
Brigade Enterprises Ltd,Jun 2025,Other,Bull,15.79,-1.77,30.6,3.06,22.95,0.31,10.5,10.5,25.0,0.35,1.65,3.05,-12.5,-33.05,1.05,20837.0,4.6,69.12,0.92,27
Brigade Enterprises Ltd,Jun 2026,Other,Bull,-0.75,8.18,30.6,3.06,22.95,0.31,10.5,10.5,32.0,0.35,1.65,3.31,-29.14,5.34,1.05,20837.0,6.14,33.48,0.79,29
Brigade Enterprises Ltd,Mar 2024,Other,Bull,4.53,25.45,30.6,3.06,22.95,0.31,10.5,10.5,25.0,0.35,1.65,3.14,123.91,724.9,1.05,20837.0,6.69,8.96,0.82,25
Brigade Enterprises Ltd,Mar 2025,Other,Bear,-21.25,11.29,30.6,3.06,22.95,0.31,10.5,10.5,28.0,0.35,1.65,3.89,35.44,207.41,1.05,20837.0,7.58,13.3,0.91,28
Brigade Enterprises Ltd,Mar 2026,Other,Bear,-27.42,-1.4,30.6,3.06,22.95,0.31,10.5,10.5,25.0,0.35,1.65,3.26,13.82,20.89,1.05,20837.0,4.46,-41.16,0.62,22
Brigade Enterprises Ltd,Sep 2023,Other,Bull,1.32,15.9,30.6,3.06,22.95,0.31,10.5,10.5,24.0,0.35,1.65,2.95,22.49,-48.39,1.05,20837.0,4.34,-2.69,0.57,31
Brigade Enterprises Ltd,Sep 2024,Other,Bull,4.95,9.97,30.6,3.06,22.95,0.31,10.5,10.5,27.0,0.35,1.65,2.37,-37.02,-45.5,1.05,20837.0,3.65,-15.9,0.05,24
Brigade Enterprises Ltd,Sep 2025,Other,Bear,-17.95,-6.45,30.6,3.06,22.95,0.31,10.5,10.5,24.0,0.35,1.65,3.22,-5.27,-31.73,1.05,20837.0,4.98,36.44,0.92,25
BSE Ltd,Dec 2023,Banking,Bull,71.14,-9.02,48.8,20.63,36.6,0.3,46.0,60.0,34.0,0.45,1.65,14.93,8.74,9.96,1.05,138028.0,2.66,8.7,0.48,36
BSE Ltd,Dec 2024,Banking,Bear,38.0,-10.39,48.8,20.63,36.6,0.3,46.0,60.0,31.0,0.45,1.65,14.93,8.74,9.96,1.05,138028.0,5.41,103.38,0.91,26
BSE Ltd,Dec 2025,Banking,Bull,26.46,-23.93,48.8,20.63,36.6,0.3,46.0,60.0,59.0,0.45,1.65,14.93,8.74,9.96,1.05,138028.0,14.82,150.0,0.86,36
BSE Ltd,Jun 2023,Banking,Bull,35.38,52.78,48.8,20.63,36.6,0.3,46.0,60.0,44.0,0.45,1.65,16.29,8.74,9.96,1.05,138028.0,10.89,-26.52,-0.18,27
